date,rate,volume,cap,liquidity
2019-03-28 10:00:00,0.06538667800830038,107968773,1695285013,
2019-03-28 11:00:00,0.06548150686908571,101985245,1697743648,
2019-03-28 12:00:00,0.0652109364502033,98396829,1690728549,
2019-03-28 13:00:00,0.06490111369455423,97048849,1682695753,
2019-03-28 14:00:00,0.0657295101330148,96193110,1704173646,
2019-03-28 15:00:00,0.06629201155821327,98111445,1718757660,
2019-03-28 16:00:00,0.06665772435170672,99172713,1728239521,
2019-03-28 17:00:00,0.06617552094820282,98014502,1715737400,
2019-03-28 18:00:00,0.06605875332848987,96713786,1712709957,
2019-03-28 19:00:00,0.06638051295193402,93771712,1721052242,
2019-03-28 20:00:00,0.06624802910750537,91954592,1717617324,
2019-03-28 21:00:00,0.06641802786368105,89948066,1722024893,
2019-03-28 22:00:00,0.06617791503324136,89277636,1715799471,
2019-03-28 23:00:00,0.06618461461139474,89695773,1715973172,
2019-03-29 00:00:00,0.06575329743034614,86942437,1704790381,
2019-03-29 01:00:00,0.06789989923633045,89405176,1760445477,
2019-03-29 02:00:00,0.06724521747891389,86372479,1743471497,
2019-03-29 03:00:00,0.06775007327750861,85940975,1756560929,
2019-03-29 04:00:00,0.06809265169206752,86148260,1765442984,
2019-03-29 05:00:00,0.0687910455695618,99651463,1783550291,
2019-03-29 06:00:00,0.06903538019374626,103023797,1789885172,
2019-03-29 07:00:00,0.0693355911986793,102516249,1797668764,
2019-03-29 08:00:00,0.06977195978312434,106351456,1808982523,
2019-03-29 09:00:00,0.06958104585314437,107898006,1804032684,
2019-03-29 10:00:00,0.06921337082642195,110943236,1794499948,
2019-03-29 11:00:00,0.06935461868708458,114548383,1798162091,
2019-03-29 12:00:00,0.06869638872054058,116935076,1781096116,
2019-03-29 13:00:00,0.06906792197731845,118895155,1790728885,
2019-03-29 14:00:00,0.0691869783382157,117610555,1793815668,
2019-03-29 15:00:00,0.06995205101692523,116524349,1813651761,
2019-03-29 16:00:00,0.07093121779240559,120953203,1839038687,
2019-03-29 17:00:00,0.07113109154251458,126638179,1844220828,
2019-03-29 18:00:00,0.07098532476348492,128600306,1840441522,
2019-03-29 19:00:00,0.0714388454550935,129485615,1852199985,
2019-03-29 20:00:00,0.07170094345793837,133288091,1858995419,
2019-03-29 21:00:00,0.071054427620477,134138770,1842233157,
2019-03-29 22:00:00,0.07122435654525497,134299903,1846638916,
2019-03-29 23:00:00,0.07222114900067714,137838309,1872482824,
2019-03-30 00:00:00,0.07235971637067443,146593636,1876075470,
2019-03-30 01:00:00,0.07287321662365898,151417408,1889389028,
2019-03-30 02:00:00,0.07219589544530032,148426065,1871828074,
2019-03-30 03:00:00,0.07206717240812209,148532469,1868490662,
2019-03-30 04:00:00,0.07023046960769994,153925865,1820870339,
2019-03-30 05:00:00,0.07008274675984612,146650282,1817040319,
2019-03-30 06:00:00,0.07038499213214082,146461896,1824876656,
2019-03-30 07:00:00,0.07113442114243984,147045532,1844307155,
2019-03-30 08:00:00,0.07195806508728536,145373580,1865661829,
2019-03-30 09:00:00,0.07113864093142189,142979822,1844416561,
2019-03-30 10:00:00,0.070875676739571,137307906,1837598670,
2019-03-30 11:00:00,0.07050681913357806,135108508,1828035273,
2019-03-30 12:00:00,0.07041226164470363,132774432,1825583674,
2019-03-30 13:00:00,0.07057599346938728,129950771,1829828761,
2019-03-30 14:00:00,0.0701775683833176,129331805,1819498766,
2019-03-30 15:00:00,0.07022968062399977,129367675,1820849883,
2019-03-30 16:00:00,0.07055330797427459,125802641,1829240593,
2019-03-30 17:00:00,0.07000913397936599,119652686,1815131755,
2019-03-30 18:00:00,0.07014602767929771,118165416,1818681008,
2019-03-30 19:00:00,0.06989245867694518,117231386,1812106706,
2019-03-30 20:00:00,0.07042036137314588,114326275,1825793677,
2019-03-30 21:00:00,0.07052532187760216,111632950,1828514995,
2019-03-30 22:00:00,0.07152008540860576,114448269,1854306299,
2019-03-30 23:00:00,0.07114304189096209,112452328,1844530665,
2019-03-31 00:00:00,0.07200264970684375,109835799,1866817778,
2019-03-31 01:00:00,0.07172581816107704,103680096,1859640347,
2019-03-31 02:00:00,0.07138697021144408,102059187,1850855012,
2019-03-31 03:00:00,0.07110602737687373,100535562,1843570987,
2019-03-31 04:00:00,0.07088376309632805,91454876,1837808326,
2019-03-31 05:00:00,0.07095935034624597,86731702,1839768082,
2019-03-31 06:00:00,0.07064851045900564,84838527,1831708914,
2019-03-31 07:00:00,0.07046813689622641,84084158,1827032356,
2019-03-31 08:00:00,0.07082827640086439,84806022,1836369718,
2019-03-31 09:00:00,0.07131795972651556,84011079,1849065772,
2019-03-31 10:00:00,0.07148844958475788,85315283,1853486075,
2019-03-31 11:00:00,0.07143373809974003,84648103,1852067567,
2019-03-31 12:00:00,0.07121981709177322,82287885,1846521221,
2019-03-31 13:00:00,0.07116333723188832,81399360,1845056864,
2019-03-31 14:00:00,0.07150647721098541,81472482,1853953479,
2019-03-31 15:00:00,0.07112634005226283,80477527,1844097636,
2019-03-31 16:00:00,0.07081087694272928,78711533,1835918601,
2019-03-31 17:00:00,0.07081215520582082,77726555,1835951743,
2019-03-31 18:00:00,0.07085252420891142,77886787,1836998393,
2019-03-31 19:00:00,0.0705436424345232,78849178,1828989993,
2019-03-31 20:00:00,0.0707050339150458,79887679,1833174402,
2019-03-31 21:00:00,0.07096084969766109,80439998,1839806956,
2019-03-31 22:00:00,0.07051333423624018,79159389,1828204191,
2019-03-31 23:00:00,0.07004725622546037,79667561,1816120153,
2019-04-01 00:00:00,0.07029415652588719,76513199,1822521555,
2019-04-01 01:00:00,0.07064553650920836,78070341,1831631808,
2019-04-01 02:00:00,0.070788114490533,81534884,1835328438,
2019-04-01 03:00:00,0.07097564185815029,82475197,1840190473,
2019-04-01 04:00:00,0.07085949750948349,81164433,1837179190,
2019-04-01 05:00:00,0.07077281932870026,79529818,1834931879,
2019-04-01 06:00:00,0.07095009179313136,79237134,1839528035,
2019-04-01 07:00:00,0.07072195791001423,81550997,1833613191,
2019-04-01 08:00:00,0.07041255404840163,80163316,1825591256,
2019-04-01 09:00:00,0.0706120263398067,80570002,1830762988,
2019-04-01 10:00:00,0.07016457210970325,80238150,1819161810,
2019-04-01 11:00:00,0.06989962359803789,80588862,1812292472,
2019-04-01 12:00:00,0.07022296345651442,81550538,1820675727,
2019-04-01 13:00:00,0.07013654527024961,82891677,1818435157,
2019-04-01 14:00:00,0.0705401122842273,83193019,1828898467,
2019-04-01 15:00:00,0.07020070153128767,83575010,1820098540,
2019-04-01 16:00:00,0.06980023398084384,85161932,1809715590,
2019-04-01 17:00:00,0.07037800863804686,87140206,1824695594,
2019-04-01 18:00:00,0.07017673134264814,86809389,1819477064,
2019-04-01 19:00:00,0.07027662602645729,86051969,1822067040,
2019-04-01 20:00:00,0.07121679906908868,88701928,1846442973,
2019-04-01 21:00:00,0.07184855522269977,93671201,1862822559,
2019-04-01 22:00:00,0.07251633223328086,98072887,1880136061,
2019-04-01 23:00:00,0.07253310630525514,95264680,1880570964,
2019-04-02 00:00:00,0.07260904176420517,95111533,1882539748,
2019-04-02 01:00:00,0.07214594263341,92487447,1870532944,
2019-04-02 02:00:00,0.07195394381848033,88726285,1865554977,
2019-04-02 03:00:00,0.07132351657430791,88208857,1849209845,
2019-04-02 04:00:00,0.07119076603408298,90434645,1845768013,
2019-04-02 05:00:00,0.07296671076240162,101768178,1891813057,
2019-04-02 06:00:00,0.0745923720974889,134700674,1933961693,
2019-04-02 07:00:00,0.07694551741447443,148159302,1994971858,
2019-04-02 08:00:00,0.0784552636932184,168372964,2034115156,
2019-04-02 09:00:00,0.07871775416273619,172220977,2040920765,
2019-04-02 10:00:00,0.07843898704898415,177498368,2033693150,
2019-04-02 11:00:00,0.07925801835319964,180606062,2054928233,
2019-04-02 12:00:00,0.07940371459092842,183016370,2058705709,
2019-04-02 13:00:00,0.0802253523179362,187429865,2080008368,
2019-04-02 14:00:00,0.0826152242685213,208477523,2141970747,
